device,2102-NS32-0704-AA5O
5.14278,102.5
5.15944,102.5
5.17611,102.5
5.19278,102.5
5.20944,102.55
5.22611,102.6
5.24278,102.6
5.25944,102.6
5.27611,102.6
5.29278,102.6
5.30944,102.6
5.32611,102.6
5.34278,102.6
5.35944,102.6
5.37611,102.6
5.39278,102.6
5.40944,102.6
5.42611,102.6
5.44278,102.6
5.45944,102.6
5.47611,102.6
5.49278,102.6
5.50944,102.6
5.52611,102.6
5.54278,102.6
5.55944,102.65384615384616
5.57611,102.65
5.59278,102.7
5.60944,102.7
5.62611,102.7
5.64278,102.7
5.65944,102.7
5.67611,102.7
5.69278,102.7
5.70944,102.7
5.72611,102.7
5.74278,102.7
5.75944,102.7
5.77611,102.7
5.79278,102.7
5.80944,102.74615384615385
5.82611,102.8
5.84278,102.8
5.85944,102.8
5.87611,102.8
5.89278,102.8
5.90944,102.8
5.92611,102.8
5.94278,102.8
5.95944,102.8
5.97611,102.8
5.99278,102.8
6.00944,102.8
6.02611,102.8
6.04278,102.8
6.05944,102.8
6.07611,102.8
6.09278,102.8
6.10944,102.8
6.12611,102.8
6.14278,102.85
6.15944,102.85161290322581
6.17611,102.85000000000001
6.19278,102.84782608695652
6.20944,102.85263157894737
6.22611,102.9
6.24278,102.9
6.25944,102.9
6.27611,102.9
6.29278,102.9
6.30944,102.9
6.32611,102.9
6.34278,102.9
6.35944,102.9
6.37611,102.9
6.39278,102.9
6.40944,102.9
6.42611,102.9
6.44278,102.9
6.45944,102.9
6.47611,102.9
6.49278,102.9
6.50944,102.9
6.52611,102.9
6.54278,102.9
6.55944,102.9
6.57611,102.9
6.59278,102.95238095238095
6.60944,103
6.62611,103
6.64278,103
6.65944,103
6.67611,103
6.69278,103
6.70944,103
6.72611,103
6.74278,
6.75944,103
6.77611,103
6.79278,103
6.80944,103
6.82611,103
6.84278,103
6.85944,103.03333333333335
6.87611,103
6.89278,103
6.90944,103.05
6.92611,103.05
6.94278,103.05999999999999
6.95944,103.05
6.97611,103.1
6.99278,103.1
7.00944,103.1
7.02611,103.1
7.04278,103.1
7.05944,103.1
7.07611,103.1
7.09278,103.1
7.10944,103.1
7.12611,103.1
7.14278,103.1
7.15944,103.1
7.17611,103.1
7.19278,103.1
7.20944,103.1
7.22611,103.1
7.24278,103.1
7.25944,103.1
7.27611,103.1
7.29278,103.1
7.30944,103.1
7.32611,103.1
7.34278,103.1
7.35944,103.1
7.37611,103.15333333333334
7.39278,103.2
7.40944,103.2
7.42611,103.2
7.44278,103.15
7.45944,103.14999999999999
7.47611,103.15
7.49278,103.14999999999999
7.50944,103.2
7.52611,103.2
7.54278,103.2
7.55944,103.2
7.57611,103.2
7.59278,103.2
7.60944,103.2
7.62611,103.2
7.64278,103.2
7.65944,103.2
7.67611,103.2
7.69278,103.2
7.70944,103.2
7.72611,103.2
7.74278,103.2
7.75944,103.2
7.77611,103.2
7.79278,103.2
7.80944,103.2
7.82611,103.2
7.84278,103.2
7.85944,103.2
7.87611,103.2
7.89278,103.2
7.90944,103.2
7.92611,103.2
7.94278,103.2
7.95944,103.2
7.97611,103.2
7.99278,103.25714285714285
8.00944,103.3
8.02611,103.3
8.04278,103.3
8.05944,103.3
8.07611,103.3
8.09278,103.3
8.10944,103.3
8.12611,103.3
8.14278,103.3
8.15944,103.3
8.17611,103.3
8.19278,103.3
8.20944,103.3
8.22611,103.3
8.24278,103.3
8.25944,103.3
8.27611,103.3
8.29278,103.3
8.30944,103.3
8.32611,103.3
8.34278,103.3
8.35944,103.3
8.37611,103.3
8.39278,103.3
8.40944,103.3
8.42611,103.3
8.44278,103.35
8.45944,103.3
8.47611,103.3
8.49278,103.35454545454546
8.50944,103.4
8.52611,103.35555555555555
8.54278,103.35000000000001
8.55944,103.4
8.57611,103.4
8.59278,103.4
8.60944,103.4
8.62611,103.4
8.64278,103.4
8.65944,103.4
8.67611,103.4
8.69278,103.4
8.70944,103.4
8.72611,103.4
8.74278,103.4
8.75944,103.4
8.77611,103.4
8.79278,103.4
8.80944,103.4
8.82611,103.4
8.84278,103.41000000000001
8.85944,103.47727272727273
8.87611,103.5
8.89278,103.5
8.90944,103.5
8.92611,103.5
8.94278,103.5
8.95944,103.5
8.97611,103.5
8.99278,103.5
9.00944,103.5
9.02611,103.5
9.04278,103.5
9.05944,103.5
9.07611,103.5
9.09278,103.5
9.10944,103.5
9.12611,103.5
9.14278,103.5
9.15944,103.5
9.17611,103.5
9.19278,103.55
9.20944,103.54444444444444
9.22611,103.5
9.24278,103.55
9.25944,103.55
9.27611,103.55
9.29278,103.54761904761905
9.30944,103.55
9.32611,103.5909090909091
9.34278,103.6
9.35944,103.6
9.37611,103.6
9.39278,103.6
9.40944,103.6
9.42611,103.6
9.44278,103.6
9.45944,103.6
9.47611,103.6
9.49278,103.6
9.50944,103.6
9.52611,103.6
9.54278,103.6
9.55944,103.6
9.57611,103.6
9.59278,103.6
9.60944,103.6
9.62611,103.6
9.64278,103.6
9.65944,103.6
9.67611,103.6
9.69278,103.6
9.70944,103.6
9.72611,103.6
9.74278,103.6
9.75944,103.6
9.77611,103.6
9.79278,103.6
9.80944,103.6
9.82611,103.6
9.84278,103.6
9.85944,103.6
9.87611,103.6
9.89278,103.6
9.90944,103.6
9.92611,103.6
9.94278,103.6
9.95944,103.6
9.97611,103.6
9.99278,103.6
10.00944,103.6
10.02611,103.6
10.04278,103.6
10.05944,103.6
10.07611,103.6
10.09278,103.6
10.10944,103.6
10.12611,103.6
10.14278,103.6
10.15944,103.6
10.17611,103.6
10.19278,103.6
10.20944,103.6
10.22611,103.6
10.24278,103.6
10.25944,103.6
10.27611,103.6
10.29278,103.6
10.30944,103.6
10.32611,103.6
10.34278,103.6
10.35944,103.6
10.37611,103.6
10.39278,103.6
10.40944,103.6
10.42611,103.6
10.44278,103.6
10.45944,103.6
10.47611,103.6
10.49278,103.6
10.50944,103.6
10.52611,103.6
10.54278,103.6
10.55944,103.6
10.57611,103.6
10.59278,103.6
10.60944,103.6
10.62611,103.6
10.64278,103.6
10.65944,103.6
10.67611,103.6
10.69278,103.6
10.70944,103.6
10.72611,103.6
10.74278,103.6
10.75944,103.6
10.77611,103.6
10.79278,103.63333333333333
10.80944,103.6
10.82611,103.65714285714286
10.84278,103.65
10.85944,103.7
10.87611,103.7
10.89278,103.7
10.90944,103.64285714285714
10.92611,103.64000000000001
10.94278,103.65333333333334
10.95944,103.65
10.97611,103.65
10.99278,103.64736842105263
11.00944,103.6
11.02611,103.65
11.04278,103.65
11.05944,103.65151515151516
11.07611,103.7
11.09278,103.7
11.10944,103.64615384615385
11.12611,103.65454545454546
11.14278,103.7
11.15944,103.7
11.17611,103.7
11.19278,103.7
11.20944,103.7
11.22611,103.7
11.24278,103.7
11.25944,103.7
11.27611,103.7
11.29278,103.7
11.30944,103.7
11.32611,103.7
11.34278,103.7
11.35944,103.7
11.37611,103.7
11.39278,103.7
11.40944,103.7
11.42611,103.7
11.44278,103.7
11.45944,103.7
11.47611,103.7
11.49278,103.7
11.50944,103.7
11.52611,103.7
11.54278,103.7
11.55944,103.7
11.57611,103.7
11.59278,103.7
11.60944,103.7
11.62611,103.7
11.64278,103.7
11.65944,103.7
11.67611,103.7
11.69278,103.7
11.70944,103.7
11.72611,103.7
11.74278,103.7
11.75944,103.7
11.77611,103.7
11.79278,103.7
11.80944,103.7
11.82611,103.7
11.84278,103.74285714285715
11.85944,103.75
11.87611,103.75
11.89278,103.74000000000001
11.90944,103.75172413793103
11.92611,103.74545454545455
11.94278,103.75454545454545
11.95944,103.75
11.97611,103.75
11.99278,103.74545454545455
12.00944,103.75
12.02611,103.75
12.04278,103.75294117647059
12.05944,103.8
12.07611,103.8
12.09278,103.8
12.10944,103.8
12.12611,103.8
12.14278,103.8
12.15944,103.8
12.17611,103.8
12.19278,103.8
12.20944,103.8
12.22611,103.8
12.24278,103.8
12.25944,103.8
12.27611,103.8
12.29278,103.8
12.30944,103.8
12.32611,103.8
12.34278,103.8
12.35944,103.8
12.37611,103.8
12.39278,103.8
12.40944,103.8
12.42611,103.8
12.44278,103.8
12.45944,103.8
12.47611,103.8
12.49278,103.8
12.50944,103.8
12.52611,103.8
12.54278,103.8
12.55944,103.8
12.57611,103.8
12.59278,103.8
12.60944,103.8
12.62611,103.8
12.64278,103.8
12.65944,103.8
12.67611,103.8
12.69278,103.8
12.70944,103.8
12.72611,103.8
12.74278,103.8
12.75944,103.8
12.77611,103.8
12.79278,103.8
12.80944,103.8
12.82611,103.8
12.84278,103.8
12.85944,103.8
12.87611,103.8
12.89278,103.85
12.90944,103.85
12.92611,103.85
12.94278,103.85
12.95944,103.85333333333332
12.97611,103.848
12.99278,103.85217391304347
13.00944,103.85
13.02611,103.85
13.04278,103.9
13.05944,103.9
13.07611,103.9
13.09278,103.9
13.10944,103.9
13.12611,103.9
13.14278,103.9
13.15944,103.9
13.17611,103.9
13.19278,103.9
13.20944,103.9
13.22611,103.9
13.24278,103.9
13.25944,103.9
13.27611,103.9
13.29278,103.9
13.30944,103.9
13.32611,103.9
13.34278,103.9
13.35944,103.9
13.37611,103.9
13.39278,103.9
13.40944,103.9
13.42611,103.9
13.44278,103.9
13.45944,103.9
13.47611,103.9
13.49278,103.9
13.50944,103.9
13.52611,103.9
13.54278,103.9
13.55944,103.9
13.57611,103.9
13.59278,103.9
13.60944,103.9
13.62611,103.9
13.64278,103.9
13.65944,103.9
13.67611,103.93333333333334
13.69278,103.95
13.70944,103.9
13.72611,103.9
13.74278,103.9
13.75944,103.9
13.77611,103.9
13.79278,103.9
13.80944,103.93333333333334
13.82611,103.95
13.84278,103.9
13.85944,103.90454545454546
13.87611,103.91153846153847
13.89278,103.95
13.90944,104
13.92611,104
13.94278,104
13.95944,104
13.97611,103.95555555555556
13.99278,103.94666666666667
14.00944,103.94285714285715
14.02611,103.95384615384616
14.04278,103.94761904761906
14.05944,103.95714285714287
14.07611,103.94736842105263
14.09278,103.95
14.10944,103.95
14.12611,103.9
14.14278,103.9
14.15944,103.9
14.17611,103.9
14.19278,103.94444444444444
14.20944,103.95714285714287
14.22611,104
14.24278,104
14.25944,104
14.27611,104
14.29278,104
14.30944,104
14.32611,104
14.34278,104
14.35944,104
14.37611,104
14.39278,104
14.40944,104
14.42611,104
14.44278,104
14.45944,104
14.47611,104
14.49278,104
14.50944,104
14.52611,104
14.54278,104
14.55944,104
14.57611,104
14.59278,104
14.60944,104
14.62611,104
14.64278,104
14.65944,104
14.67611,104
14.69278,104
14.70944,104
14.72611,104
14.74278,104
14.75944,104
14.77611,104
14.79278,104
14.80944,104
14.82611,104
14.84278,104
14.85944,104
14.87611,104
14.89278,104
14.90944,104
14.92611,104
14.94278,104
14.95944,104
14.97611,104
14.99278,104
15.00944,104
15.02611,104
15.04278,104
15.05944,104
15.07611,104
15.09278,104
15.10944,104
15.12611,104
15.14278,104
15.15944,104
15.17611,104
15.19278,104
15.20944,104
15.22611,104
15.24278,104
15.25944,104
15.27611,104
15.29278,104
15.30944,104
15.32611,104
15.34278,104
15.35944,104
15.37611,104
15.39278,104
15.40944,104
15.42611,104
15.44278,104
15.45944,104
15.47611,104
15.49278,104
15.50944,104
15.52611,104
15.54278,104
15.55944,104
15.57611,104
15.59278,104
15.60944,104
15.62611,104
15.64278,104
15.65944,104
15.67611,104
15.69278,104
15.70944,104
15.72611,104
15.74278,104
15.75944,104
15.77611,104
15.79278,104
15.80944,104
15.82611,104.02666666666667
15.84278,104.0611111111111
15.85944,104.06666666666666
15.87611,104.09999999999998
15.89278,104.1
15.90944,104.1
15.92611,104.06666666666666
15.94278,104.05
15.95944,104.1
15.97611,104.04545454545455
15.99278,104.05199999999999
16.00944,104.04999999999998
16.02611,104.04999999999998
16.04278,104.05
16.05944,104.1
16.07611,104.1
16.09278,104.1
16.10944,104.1
16.12611,104.1
16.14278,104.05
16.15944,104.1
16.17611,104.1
16.19278,104.06666666666666
16.20944,104.04827586206896
16.22611,104.05555555555556
16.24278,104.1
16.25944,104.04999999999998
16.27611,104.04705882352941
16.29278,104.05217391304348
16.30944,104.05
16.32611,104.1
16.34278,104.1
16.35944,104.1
16.37611,104.1
16.39278,104.1
16.40944,104.1
16.42611,104.1
16.44278,104.1
16.45944,104.1
16.47611,104.1
16.49278,104.1
16.50944,104.1
16.52611,104.1
16.54278,104.1
16.55944,104.1
16.57611,104.1
16.59278,104.1
16.60944,104.1
16.62611,104.1
16.64278,104.1
16.65944,104.1
16.67611,104.1
16.69278,104.1
16.70944,104.1
16.72611,104.1
16.74278,104.1
16.75944,104.1
16.77611,104.1
16.79278,104.1
16.80944,104.1
16.82611,104.1
16.84278,104.1
16.85944,104.1
16.87611,104.1
16.89278,104.1
16.90944,104.1
16.92611,104.1
16.94278,104.1
16.95944,104.1
16.97611,104.1
16.99278,104.1
17.00944,104.1
17.02611,104.1
17.04278,104.1
17.05944,104.1
17.07611,104.1
17.09278,104.1
17.10944,104.1
17.12611,104.1
17.14278,104.1
17.15944,104.1
17.17611,104.1
17.19278,104.1
17.20944,104.1
17.22611,104.1
17.24278,104.1
17.25944,104.1
17.27611,104.1
17.29278,104.1
17.30944,104.1
17.32611,104.1
17.34278,104.13157894736842
17.35944,104.18333333333334
17.37611,104.2
17.39278,104.2
17.40944,104.2
17.42611,104.2
17.44278,104.14166666666667
17.45944,104.125
17.47611,104.10999999999999
17.49278,104.15714285714286
17.50944,104.2
17.52611,104.2
17.54278,104.2
17.55944,104.2
17.57611,104.2
17.59278,104.15
17.60944,104.16666666666667
17.62611,104.2
17.64278,104.2
17.65944,104.2
17.67611,104.2
17.69278,104.2
17.70944,104.2
17.72611,104.2
17.74278,104.2
17.75944,104.2
17.77611,104.2
17.79278,104.2
17.80944,104.2
17.82611,104.2
17.84278,104.2
17.85944,104.2
17.87611,104.2
17.89278,104.2
17.90944,104.2
17.92611,104.2
17.94278,104.2
17.95944,104.2
17.97611,104.2
17.99278,104.2
18.00944,104.2
18.02611,104.2
18.04278,104.2
18.05944,104.2
18.07611,104.2
18.09278,104.2
18.10944,104.2
18.12611,104.2
18.14278,104.2
18.15944,104.2
18.17611,104.2
18.19278,104.20000000000002
18.20944,104.2
18.22611,104.2
18.24278,104.2
18.25944,104.20555555555556
18.27611,104.25454545454545
18.29278,104.3
18.30944,104.3
18.32611,104.3
18.34278,104.3
18.35944,104.3
18.37611,104.3
18.39278,104.27179487179487
18.40944,104.23333333333333
18.42611,104.20000000000002
18.44278,104.2
18.45944,104.20000000000002
18.47611,104.2
18.49278,104.24615384615385
18.50944,104.3
18.52611,104.3
18.54278,104.3
18.55944,104.3
18.57611,104.3
18.59278,104.3
18.60944,104.3
18.62611,104.3
18.64278,104.29999999999998
18.65944,104.3
18.67611,104.3
18.69278,104.3
18.70944,104.3
18.72611,104.29999999999998
18.74278,104.3
18.75944,104.3
18.77611,104.3
18.79278,104.3
18.80944,104.3
18.82611,104.3
18.84278,104.3
18.85944,104.3
18.87611,104.3
18.89278,104.3
18.90944,104.3
18.92611,104.3
18.94278,104.3
18.95944,104.29999999999998
18.97611,104.3
18.99278,104.3
19.00944,104.3
19.02611,104.3
19.04278,104.3
19.05944,104.3
19.07611,104.3
19.09278,104.3
19.10944,104.29999999999998
19.12611,104.3
19.14278,104.3
19.15944,104.3
19.17611,104.3
19.19278,104.3
19.20944,104.3
19.22611,104.3
19.24278,104.3
19.25944,104.3
19.27611,104.3
19.29278,104.3
19.30944,104.3
19.32611,104.32666666666667
19.34278,104.35416666666667
19.35944,104.3
19.37611,104.3
19.39278,104.3
19.40944,104.3
19.42611,104.35
19.44278,104.35
19.45944,104.34
19.47611,104.37333333333335
19.49278,104.4
19.50944,104.4
19.52611,104.40000000000002
19.54278,104.4
19.55944,104.40000000000002
19.57611,104.36666666666667
19.59278,104.34285714285714
19.60944,104.35384615384615
19.62611,104.35
19.64278,104.4
19.65944,104.4
19.67611,104.35
19.69278,104.4
19.70944,104.35000000000001
19.72611,104.36666666666667
19.74278,104.35000000000001
19.75944,104.35
19.77611,104.4
19.79278,104.4
19.80944,104.4
19.82611,104.4
19.84278,104.4
19.85944,104.4
19.87611,104.4
19.89278,104.4
19.90944,104.4
19.92611,104.4
19.94278,104.4
19.95944,104.4
19.97611,104.4
19.99278,104.4
20.00944,104.4
20.02611,104.4
20.04278,104.4
20.05944,104.4
20.07611,104.4
20.09278,104.4
20.10944,104.4
20.12611,104.4
20.14278,104.4
20.15944,104.4
20.17611,104.4
20.19278,104.4
20.20944,104.4
20.22611,104.4
20.24278,
20.25944,104.4
20.27611,104.4
20.29278,104.4
20.30944,104.45
20.32611,104.45
20.34278,104.45
20.35944,104.45
20.37611,104.45
20.39278,104.45
20.40944,104.45
20.42611,104.5
20.44278,104.5
20.45944,104.5
20.47611,104.45238095238095
20.49278,104.4
20.50944,104.4
20.52611,104.41724137931035
20.54278,104.45151515151515
20.55944,104.42692307692307
20.57611,104.41904761904763
20.59278,104.47200000000001
20.60944,104.5
20.62611,104.4625
20.64278,104.47222222222223
20.65944,104.4952380952381
20.67611,104.5
20.69278,104.5
20.70944,104.47037037037036
20.72611,104.4
20.74278,104.4
20.75944,104.4
20.77611,104.45
20.79278,104.45
20.80944,104.5
20.82611,104.45714285714287
20.84278,104.44736842105263
20.85944,104.45294117647059
20.87611,104.45
20.89278,104.5
20.90944,104.5
20.92611,104.45
20.94278,104.45
20.95944,104.5
20.97611,104.5
20.99278,104.5
21.00944,104.5
21.02611,104.5
21.04278,104.5
21.05944,104.5
21.07611,104.5
21.09278,104.45714285714287
21.10944,104.45
21.12611,104.5
21.14278,104.5
21.15944,104.5
21.17611,104.5
21.19278,104.5
21.20944,104.5
21.22611,104.5
21.24278,104.5
21.25944,104.5
21.27611,104.5
21.29278,104.46666666666665
21.30944,104.45714285714287
21.32611,104.5
21.34278,104.45
21.35944,104.5
21.37611,104.5
21.39278,104.5
21.40944,104.5
21.42611,104.5
21.44278,104.5
21.45944,104.5
21.47611,104.5
21.49278,104.5
21.50944,104.5
21.52611,104.5
21.54278,104.5
21.55944,104.46666666666665
21.57611,104.45
21.59278,104.45
21.60944,104.5
21.62611,104.5
21.64278,104.5
21.65944,104.5
21.67611,104.5
21.69278,104.5
21.70944,104.5
21.72611,104.5
21.74278,104.5
21.75944,104.5
21.77611,104.5
21.79278,104.5
21.80944,104.5
21.82611,104.5
21.84278,104.5
21.85944,104.5
21.87611,104.5
21.89278,104.5
21.90944,104.5
21.92611,104.5
21.94278,104.5
21.95944,104.5
21.97611,104.5
21.99278,104.5
22.00944,104.5
22.02611,104.5
22.04278,104.5
22.05944,104.5
22.07611,104.5
22.09278,104.5
22.10944,104.5
22.12611,104.5
22.14278,104.5
22.15944,102.77692307692307
22.17611,100.80000000000001
22.19278,99
22.20944,97.88571428571429
22.22611,97.85
22.24278,98.05
22.25944,98.25
22.27611,98.5
22.29278,98.75
22.30944,99
22.32611,99.3
22.34278,99.55
22.35944,99.8
22.37611,
22.39278,
22.40944,
22.42611,
22.44278,
22.45944,
22.47611,
22.49278,71.8875
22.50944,75.31538461538462
22.52611,78.32142857142857
22.54278,80.9925925925926
22.55944,83.4
22.57611,85.53333333333333
22.59278,87.33157894736841
22.60944,88.77857142857144
22.62611,90.07857142857142
22.64278,91.175
22.65944,92.09
22.67611,92.85555555555555
22.69278,93.55555555555556
22.70944,94.18571428571428
22.72611,94.72857142857143
22.74278,95.2
22.75944,95.62
22.77611,96.01666666666667
22.79278,96.44
22.80944,96.75
22.82611,97.025
22.84278,97.3
22.85944,97.56666666666666
22.87611,97.8
22.89278,98.02000000000001
22.90944,98.15
22.92611,98.325
22.94278,98.52000000000001
22.95944,98.7
22.97611,98.85
22.99278,98.95
23.00944,99.13333333333333
23.02611,99.3
23.04278,99.3
23.05944,99.4
23.07611,99.45
23.09278,99.56666666666666
23.10944,99.68571428571428
23.12611,99.75
23.14278,99.86666666666667
23.15944,99.93333333333334
23.17611,100
23.19278,100.06666666666666
23.20944,100.1375
23.22611,100.2
23.24278,100.26
23.25944,100.35
23.27611,100.4
23.29278,100.41428571428573
23.30944,100.5
23.32611,100.55
23.34278,100.6
23.35944,100.66666666666667
23.37611,100.73333333333333
23.39278,100.75263157894737
23.40944,100.85000000000001
23.42611,100.9
23.44278,100.95
23.45944,101
23.47611,101
23.49278,101.1
23.50944,101.1
23.52611,101.15
23.54278,101.2
23.55944,101.26
23.57611,101.3
23.59278,101.29999999999998
23.60944,101.36
23.62611,101.4
23.64278,101.43333333333334
23.65944,101.46666666666665
23.67611,101.5
23.69278,101.5
23.70944,101.55
23.72611,101.6
23.74278,101.6
23.75944,101.66
23.77611,101.7
23.79278,101.7
23.80944,101.75714285714285
23.82611,101.8
23.84278,101.85
23.85944,101.9
23.87611,101.9
23.89278,101.93333333333334
23.90944,101.96666666666665
23.92611,102
23.94278,102.05
23.95944,102.1
23.97611,102.1
23.99278,102.1
24.00944,102.16666666666667
24.02611,102.2
24.04278,102.2
24.05944,102.25
24.07611,102.3
24.09278,102.3
24.10944,102.3
24.12611,102.36
24.14278,102.4
24.15944,102.4
24.17611,102.45
24.19278,102.5
24.20944,102.5
24.22611,102.55555555555556
24.24278,102.54814814814814
24.25944,102.55199999999999
24.27611,102.6
24.29278,102.6
24.30944,102.6
24.32611,102.65
24.34278,102.65555555555555
24.35944,102.7
24.37611,102.7
24.39278,102.75
24.40944,102.75238095238096
24.42611,102.8
24.44278,102.8
24.45944,102.8
24.47611,102.85555555555555
24.49278,102.85
24.50944,102.85
24.52611,102.9
24.54278,102.9
24.55944,
24.57611,102.95
24.59278,102.94827586206897
24.60944,102.95200000000001
24.62611,102.95
24.64278,103.04666666666667
24.65944,103.05
24.67611,103.04999999999998
24.69278,103.05
24.70944,103.1
24.72611,103.1
24.74278,103.14999999999999
24.75944,103.15
24.77611,103.14857142857143
24.79278,103.15333333333334
24.80944,103.14615384615385
24.82611,103.16
