device,2102-NS32-0704-AA5O
4.83444,101.55
4.85111,101.55
4.86778,101.54736842105262
4.88444,101.55151515151515
4.90111,101.54814814814814
4.91778,101.55
4.93444,101.54999999999998
4.95111,101.55217391304348
4.96778,101.55
4.98444,101.55
5.00111,101.6
5.01778,101.55
5.03444,101.55
5.05111,101.55
5.06778,101.6
5.08444,101.56666666666666
5.10111,101.55
5.11778,101.6
5.13444,101.6
5.15111,101.65
5.16778,101.6
5.18444,101.6
5.20111,101.6
5.21778,101.6
5.23444,101.65
5.25111,101.65384615384616
5.26778,101.7
5.28444,101.66666666666667
5.30111,101.65
5.31778,101.65
5.33444,101.65
5.35111,101.64444444444445
5.36778,101.65
5.38444,101.652
5.40111,101.64999999999999
5.41778,101.66
5.43444,101.64444444444445
5.45111,101.65384615384616
5.46778,101.65
5.48444,101.7
5.50111,101.7
5.51778,101.7
5.53444,101.7
5.55111,101.7
5.56778,101.73333333333333
5.58444,101.75416666666666
5.60111,101.75
5.61778,101.75
5.63444,101.75
5.65111,101.75
5.66778,101.75
5.68444,101.8
5.70111,101.75
5.71778,101.75
5.73444,101.75
5.75111,101.8
5.76778,101.75
5.78444,101.74
5.80111,101.75294117647059
5.81778,101.75
5.83444,101.75
5.85111,101.74545454545455
5.86778,101.76666666666667
5.88444,101.8
5.90111,101.75
5.91778,101.8
5.93444,101.8
5.95111,101.8
5.96778,101.8
5.98444,101.84615384615384
6.00111,101.85
6.01778,101.85217391304347
6.03444,101.85
6.05111,101.85000000000001
6.06778,101.85
6.08444,101.85
6.10111,101.85000000000001
6.11778,101.85000000000001
6.13444,101.85000000000001
6.15111,101.85000000000001
6.16778,101.85
6.18444,101.85000000000001
6.20111,101.85
6.21778,101.85
6.23444,101.85
6.25111,101.9
6.26778,101.9
6.28444,101.9
6.30111,101.9
6.31778,101.9
6.33444,101.9
6.35111,101.9
6.36778,101.9
6.38444,101.9
6.40111,101.9
6.41778,101.9
6.43444,101.9
6.45111,101.9
6.46778,101.9
6.48444,101.9
6.50111,101.9
6.51778,101.9
6.53444,101.90000000000002
6.55111,101.9
6.56778,101.9
6.58444,101.9
6.60111,101.9
6.61778,101.9
6.63444,101.9
6.65111,101.9
6.66778,101.9
6.68444,101.96000000000001
6.70111,102
6.71778,102
6.73444,102
6.75111,101.95
6.76778,101.96666666666665
6.78444,102
6.80111,101.96666666666665
6.81778,101.95
6.83444,101.95
6.85111,101.95000000000002
6.86778,101.95
6.88444,101.94761904761906
6.90111,101.95185185185186
6.91778,102
6.93444,102
6.95111,102
6.96778,102
6.98444,102.05
7.00111,102.03999999999999
7.01778,102.0409090909091
7.03444,102.05172413793103
7.05111,102.04736842105262
7.06778,102.025
7.08444,102
7.10111,102.05
7.11778,102.1
7.13444,102.1
7.15111,102.1
7.16778,102.1
7.18444,102.07499999999999
7.20111,102.04444444444444
7.21778,102.05499999999999
7.23444,102.1
7.25111,102.09999999999998
7.26778,102.1
7.28444,102.1
7.30111,102.1
7.31778,102.1
7.33444,102.0909090909091
7.35111,102.09999999999998
7.36778,102.1
7.38444,102.1
7.40111,102.1
7.41778,102.09999999999998
7.43444,102.1
7.45111,102.1
7.46778,102.1
7.48444,102.1
7.50111,102.1
7.51778,102.1
7.53444,102.1
7.55111,102.09999999999998
7.56778,102.1
7.58444,102.09999999999998
7.60111,102.09999999999998
7.61778,102.1
7.63444,102.1
7.65111,102.1
7.66778,102.1
7.68444,102.1
7.70111,102.104
7.71778,102.13333333333334
7.73444,102.17058823529412
7.75111,102.2
7.76778,102.14999999999999
7.78444,102.14444444444445
7.80111,102.1
7.81778,102.1
7.83444,102.1
7.85111,102.12727272727271
7.86778,102.09999999999998
7.88444,102.1
7.90111,102.11428571428571
7.91778,102.14117647058822
7.93444,102.1
7.95111,102.09999999999998
7.96778,102.1
7.98444,102.1
8.00111,102.09999999999998
8.01778,102.1
8.03444,102.1
8.05111,102.1
8.06778,102.09999999999998
8.08444,102.1
8.10111,102.15
8.11778,102.14285714285714
8.13444,102.17272727272729
8.15111,102.2
8.16778,102.2
8.18444,102.19
8.20111,102.2
8.21778,102.2
8.23444,102.2
8.25111,
8.26778,102.2
8.28444,102.2
8.30111,102.2
8.31778,102.2
8.33444,102.2
8.35111,102.2
8.36778,102.2
8.38444,102.2
8.40111,102.2
8.41778,102.2
8.43444,102.2
8.45111,102.2
8.46778,102.2
8.48444,102.2
8.50111,102.2
8.51778,102.2
8.53444,102.2
8.55111,102.2
8.56778,102.2
8.58444,102.2
8.60111,102.2
8.61778,102.2
8.63444,102.2
8.65111,102.2
8.66778,102.2
8.68444,102.2
8.70111,102.2
8.71778,102.2
8.73444,102.2
8.75111,102.2
8.76778,102.2
8.78444,102.2
8.80111,102.2
8.81778,102.2
8.83444,102.2125
8.85111,102.275
8.86778,102.3
8.88444,102.3
8.90111,102.29999999999998
8.91778,102.3
8.93444,102.3
8.95111,102.3
8.96778,102.3
8.98444,102.29999999999998
9.00111,102.3
9.01778,102.3
9.03444,102.3
9.05111,102.3
9.06778,102.3
9.08444,102.3
9.10111,102.3
9.11778,102.3
9.13444,102.3
9.15111,102.3
9.16778,102.3
9.18444,102.3
9.20111,102.29999999999998
9.21778,102.3
9.23444,102.3
9.25111,102.3
9.26778,102.3
9.28444,102.3
9.30111,102.29999999999998
9.31778,102.3
9.33444,102.3
9.35111,102.3
9.36778,102.3
9.38444,102.3
9.40111,102.3
9.41778,102.3
9.43444,102.3
9.45111,102.30624999999999
9.46778,102.31666666666666
9.48444,102.3
9.50111,102.36190476190475
9.51778,102.4
9.53444,102.4
9.55111,102.40000000000002
9.56778,102.4
9.58444,102.4
9.60111,102.4
9.61778,102.36666666666667
9.63444,102.4
9.65111,102.4
9.66778,102.4
9.68444,102.4
9.70111,102.4
9.71778,102.4
9.73444,102.4
9.75111,102.40000000000002
9.76778,102.4
9.78444,102.4
9.80111,102.4
9.81778,102.40000000000002
9.83444,102.4
9.85111,102.4
9.86778,102.4
9.88444,102.4
9.90111,102.4
9.91778,102.4
9.93444,102.4
9.95111,102.4
9.96778,102.4
9.98444,102.4
10.00111,102.4
10.01778,102.40000000000002
10.03444,102.40000000000002
10.05111,102.4
10.06778,102.4
10.08444,102.45454545454545
10.10111,102.48888888888888
10.11778,102.47666666666667
10.13444,102.47428571428571
10.15111,102.46285714285715
10.16778,102.41250000000001
10.18444,102.4
10.20111,102.4
10.21778,102.40000000000002
10.23444,102.42105263157895
10.25111,102.47391304347826
10.26778,102.475
10.28444,102.440625
10.30111,102.44
10.31778,102.41666666666667
10.33444,102.45
10.35111,102.48333333333333
10.36778,102.5
10.38444,102.45
10.40111,102.45
10.41778,102.5
10.43444,102.5
10.45111,102.5
10.46778,102.5
10.48444,102.5
10.50111,102.5
10.51778,102.5
10.53444,102.5
10.55111,102.5
10.56778,102.5
10.58444,102.5
10.60111,102.5
10.61778,102.5
10.63444,102.5
10.65111,102.5
10.66778,102.5
10.68444,102.5
10.70111,102.5
10.71778,102.5
10.73444,102.5
10.75111,102.5
10.76778,102.5
10.78444,102.5
10.80111,102.5
10.81778,102.5
10.83444,102.5
10.85111,102.5
10.86778,102.5
10.88444,102.5
10.90111,102.5
10.91778,102.5
10.93444,102.5
10.95111,102.5
10.96778,102.5
10.98444,102.5
11.00111,102.5
11.01778,102.5
11.03444,102.5
11.05111,102.5
11.06778,102.5
11.08444,102.5
11.10111,102.5
11.11778,102.5
11.13444,102.5
11.15111,102.5
11.16778,102.5
11.18444,102.5
11.20111,102.5
11.21778,102.5
11.23444,102.5
11.25111,102.5
11.26778,102.5
11.28444,102.52307692307691
11.30111,102.58333333333333
11.31778,102.59999999999998
11.33444,102.6
11.35111,102.6
11.36778,102.6
11.38444,102.6
11.40111,102.59999999999998
11.41778,102.6
11.43444,102.6
11.45111,102.6
11.46778,102.6
11.48444,102.6
11.50111,102.55
11.51778,102.55999999999999
11.53444,102.6
11.55111,102.6
11.56778,102.6
11.58444,102.6
11.60111,102.6
11.61778,102.6
11.63444,102.6
11.65111,102.6
11.66778,102.6
11.68444,102.6
11.70111,102.6
11.71778,102.6
11.73444,102.6
11.75111,102.6
11.76778,102.6
11.78444,102.6
11.80111,102.6
11.81778,102.6
11.83444,102.6
11.85111,102.6
11.86778,102.6
11.88444,102.6
11.90111,102.6
11.91778,102.6
11.93444,102.6
11.95111,102.6
11.96778,102.6
11.98444,102.6
12.00111,102.6
12.01778,102.6
12.03444,102.6
12.05111,102.6
12.06778,102.6
12.08444,102.6
12.10111,102.6
12.11778,102.6
12.13444,102.6
12.15111,102.6
12.16778,102.6
12.18444,102.6
12.20111,102.6
12.21778,102.6
12.23444,102.6
12.25111,102.6
12.26778,102.6
12.28444,102.6
12.30111,102.6
12.31778,102.6
12.33444,102.6
12.35111,102.6
12.36778,102.6
12.38444,102.6
12.40111,102.6
12.41778,102.6
12.43444,102.6
12.45111,102.59999999999998
12.46778,102.6
12.48444,102.6
12.50111,102.6
12.51778,102.63333333333333
12.53444,102.6375
12.55111,102.65333333333334
12.56778,102.66
12.58444,102.68333333333334
12.60111,102.7
12.61778,102.7
12.63444,102.70000000000002
12.65111,102.69166666666666
12.66778,102.65517241379311
12.68444,102.7
12.70111,102.7
12.71778,102.7
12.73444,102.7
12.75111,102.7
12.76778,102.70000000000002
12.78444,102.70000000000002
12.80111,102.7
12.81778,102.7
12.83444,102.7
12.85111,102.7
12.86778,102.7
12.88444,102.7
12.90111,102.7
12.91778,102.7
12.93444,102.7
12.95111,102.7
12.96778,102.7
12.98444,102.7
13.00111,102.7
13.01778,102.7
13.03444,102.7
13.05111,102.7
13.06778,102.70000000000002
13.08444,102.7
13.10111,102.7
13.11778,102.7
13.13444,102.7
13.15111,102.7
13.16778,102.7
13.18444,102.7
13.20111,102.7
13.21778,102.7
13.23444,102.7
13.25111,102.7
13.26778,102.7
13.28444,102.7
13.30111,102.7
13.31778,102.7
13.33444,102.7
13.35111,102.7
13.36778,102.7
13.38444,102.7
13.40111,102.7
13.41778,102.7
13.43444,102.7
13.45111,102.7
13.46778,102.7
13.48444,102.7
13.50111,102.7
13.51778,102.7
13.53444,102.7
13.55111,102.7
13.56778,102.7
13.58444,102.7
13.60111,102.7
13.61778,102.7
13.63444,102.7
13.65111,102.7
13.66778,102.7
13.68444,102.7
13.70111,102.7
13.71778,102.7
13.73444,102.7
13.75111,102.7
13.76778,102.7
13.78444,102.7
13.80111,102.7
13.81778,102.7
13.83444,102.7
13.85111,102.7
13.86778,102.7
13.88444,102.7
13.90111,102.7
13.91778,102.74375
13.93444,102.8
13.95111,102.75
13.96778,102.74705882352941
13.98444,102.7
14.00111,102.75294117647059
14.01778,102.75
14.03444,102.8
14.05111,102.8
14.06778,102.8
14.08444,102.8
14.10111,102.8
14.11778,102.8
14.13444,102.8
14.15111,102.8
14.16778,102.8
14.18444,102.8
14.20111,102.8
14.21778,102.8
14.23444,102.8
14.25111,102.8
14.26778,102.75
14.28444,102.8
14.30111,102.8
14.31778,102.8
14.33444,102.8
14.35111,102.8
14.36778,102.8
14.38444,102.8
14.40111,102.8
14.41778,102.8
14.43444,102.8
14.45111,102.8
14.46778,102.75999999999999
14.48444,102.75
14.50111,102.75
14.51778,102.8
14.53444,102.8
14.55111,102.8
14.56778,102.79999999999998
14.58444,102.79999999999998
14.60111,102.79999999999998
14.61778,102.8
14.63444,102.8
14.65111,102.8
14.66778,102.8
14.68444,102.8
14.70111,102.8
14.71778,102.8
14.73444,102.8
14.75111,102.8
14.76778,102.8
14.78444,102.8
14.80111,102.8
14.81778,102.8
14.83444,102.83333333333333
14.85111,102.89032258064518
14.86778,102.9
14.88444,102.9
14.90111,102.9
14.91778,102.90000000000002
14.93444,102.9
14.95111,102.9
14.96778,102.9
14.98444,102.9
15.00111,102.9
15.01778,102.9
15.03444,102.9
15.05111,102.9
15.06778,102.9
15.08444,102.9
15.10111,102.9
15.11778,102.90000000000002
15.13444,102.9
15.15111,102.90000000000002
15.16778,102.9
15.18444,102.9
15.20111,102.9
15.21778,102.9
15.23444,102.9
15.25111,102.9
15.26778,102.9
15.28444,102.9
15.30111,102.9
15.31778,102.90000000000002
15.33444,102.9
15.35111,102.9
15.36778,102.9
15.38444,102.9
15.40111,102.9
15.41778,102.9
15.43444,102.9
15.45111,102.9
15.46778,102.9
15.48444,102.9
15.50111,102.9
15.51778,102.9
15.53444,102.9
15.55111,102.9
15.56778,102.9
15.58444,102.9
15.60111,102.9
15.61778,102.9
15.63444,102.9
15.65111,102.9
15.66778,102.9
15.68444,102.9
15.70111,102.9
15.71778,102.9
15.73444,102.9
15.75111,102.9
15.76778,102.9
15.78444,102.9
15.80111,102.9
15.81778,102.9
15.83444,102.9
15.85111,102.9
15.86778,102.9
15.88444,102.9
15.90111,102.9
15.91778,102.9
15.93444,102.9
15.95111,102.9
15.96778,102.9
15.98444,102.9
16.00111,102.9
16.01778,102.9
16.03444,102.9
16.05111,102.9
16.06778,102.9
16.08444,102.9
16.10111,102.9
16.11778,102.9
16.13444,102.9
16.15111,102.9
16.16778,102.9
16.18444,102.9
16.20111,102.9
16.21778,102.9
16.23444,102.9
16.25111,102.9
16.26778,102.9
16.28444,102.9
16.30111,102.9
16.31778,102.9
16.33444,102.9
16.35111,102.9
16.36778,102.9
16.38444,102.9
16.40111,102.9
16.41778,102.9
16.43444,102.9
16.45111,102.9
16.46778,102.9
16.48444,102.9
16.50111,102.9
16.51778,102.9
16.53444,102.9
16.55111,102.9
16.56778,102.9
16.58444,102.9
16.60111,102.9
16.61778,102.9
16.63444,102.9
16.65111,102.9
16.66778,102.9
16.68444,102.9
16.70111,102.9
16.71778,102.9
16.73444,102.9
16.75111,102.9
16.76778,102.9
16.78444,102.9
16.80111,102.9
16.81778,102.9
16.83444,102.95
16.85111,102.95217391304348
16.86778,102.95
16.88444,103
16.90111,103
16.91778,103
16.93444,103
16.95111,103
16.96778,103
16.98444,103
17.00111,103
17.01778,103
17.03444,103
17.05111,103
17.06778,103
17.08444,103
17.10111,103
17.11778,103
17.13444,103
17.15111,103
17.16778,103
17.18444,103
17.20111,103
17.21778,103
17.23444,103
17.25111,103
17.26778,103
17.28444,103
17.30111,103
17.31778,103
17.33444,103
17.35111,103
17.36778,103
17.38444,103
17.40111,103
17.41778,103
17.43444,103
17.45111,103
17.46778,103
17.48444,103
17.50111,103
17.51778,103
17.53444,103
17.55111,103
17.56778,103
17.58444,103
17.60111,103
17.61778,103
17.63444,103
17.65111,103
17.66778,103
17.68444,103
17.70111,103
17.71778,103
17.73444,103
17.75111,103
17.76778,103
17.78444,103
17.80111,103
17.81778,103
17.83444,103
17.85111,103
17.86778,103
17.88444,103
17.90111,103
17.91778,103
17.93444,103
17.95111,103
17.96778,103
17.98444,103
18.00111,103
18.01778,103
18.03444,103
18.05111,103
18.06778,103
18.08444,103
18.10111,103
18.11778,103
18.13444,103
18.15111,103
18.16778,103
18.18444,103
18.20111,103
18.21778,103
18.23444,103
18.25111,103
18.26778,103
18.28444,103
18.30111,103
18.31778,103
18.33444,103
18.35111,103
18.36778,103.05
18.38444,103.05
18.40111,103.05
18.41778,103
18.43444,103
18.45111,103
18.46778,103
18.48444,103
18.50111,103
18.51778,103
18.53444,103
18.55111,103
18.56778,103
18.58444,103
18.60111,103
18.61778,103
18.63444,103
18.65111,103
18.66778,103
18.68444,103
18.70111,102.7
18.71778,
18.73444,
18.75111,
18.76778,
18.78444,
18.80111,
18.81778,
18.83444,
18.85111,
18.86778,76.97999999999999
18.88444,76.22727272727273
18.90111,77.01052631578948
18.91778,78.49473684210527
18.93444,80.11578947368422
18.95111,81.6375
18.96778,82.95384615384616
18.98444,84.1
19.00111,85.08181818181818
19.01778,85.98333333333333
19.03444,86.84
19.05111,87.6
19.06778,88.27777777777777
19.08444,88.975
19.10111,89.5875
19.11778,90.12857142857142
19.13444,90.65714285714286
19.15111,91.11666666666667
19.16778,91.58571428571429
19.18444,92.03333333333335
19.20111,92.4
19.21778,92.73333333333333
19.23444,93.075
19.25111,93.39999999999999
19.26778,93.63333333333333
19.28444,93.82000000000001
19.30111,94.075
19.31778,94.3
19.33444,94.47999999999999
19.35111,94.7
19.36778,94.84
19.38444,95.05
19.40111,95.175
19.41778,95.33333333333333
19.43444,95.4
19.45111,95.45
19.46778,95.64
19.48444,95.8
19.50111,95.83333333333333
19.51778,95.92500000000001
19.53444,96.1
19.55111,96.2
19.56778,96.3
19.58444,96.36666666666667
19.60111,96.5
19.61778,96.5
19.63444,96.6
19.65111,96.66
19.66778,96.7
19.68444,96.8
19.70111,96.9
19.71778,97
19.73444,97.1
19.75111,97.15
19.76778,97.2
19.78444,97.3
19.80111,97.36666666666667
19.81778,97.46666666666667
19.83444,97.53999999999999
19.85111,97.6
19.86778,97.66666666666667
19.88444,97.75
19.90111,97.8
19.91778,97.9
19.93444,97.95
19.95111,98
19.96778,98.1
19.98444,98.10999999999999
20.00111,98.2
20.01778,98.3
20.03444,98.35
20.05111,98.35
20.06778,98.45
20.08444,98.5
20.10111,98.56666666666666
20.11778,98.65
20.13444,98.7
20.15111,98.8
20.16778,98.85
20.18444,98.9
20.20111,98.96666666666665
20.21778,99
20.23444,99.06666666666666
20.25111,99.15
20.26778,99.2
20.28444,99.26666666666667
20.30111,99.33333333333333
20.31778,99.4
20.33444,99.45
20.35111,99.5
20.36778,99.5
20.38444,99.55
20.40111,99.6
20.41778,99.66
20.43444,99.76
20.45111,99.75
20.46778,99.85000000000001
20.48444,99.85714285714286
20.50111,99.95217391304348
20.51778,99.95
20.53444,100.05
20.55111,100.05384615384615
20.56778,100.14999999999999
20.58444,100.15384615384616
20.60111,100.25333333333333
20.61778,100.25
20.63444,100.35
20.65111,100.35217391304347
20.66778,100.4
20.68444,100.45333333333333
20.70111,100.5
20.71778,100.5
20.73444,100.55999999999999
20.75111,100.55
20.76778,100.64
20.78444,100.7
20.80111,100.7
20.81778,100.75
20.83444,100.75
20.85111,100.8
20.86778,100.85384615384615
20.88444,100.85
20.90111,100.95
20.91778,100.95
20.93444,101
20.95111,101
20.96778,101.05555555555556
20.98444,101.1
21.00111,101.1
21.01778,101.15714285714286
21.03444,101.15
21.05111,101.2
21.06778,101.25
21.08444,101.3
21.10111,101.35
21.11778,101.34666666666666
21.13444,101.35263157894737
21.15111,101.35
21.16778,101.45
21.18444,101.45
21.20111,101.45
21.21778,101.55
21.23444,101.54705882352941
21.25111,101.55238095238094
21.26778,101.54705882352941
21.28444,101.55217391304348
21.30111,101.55
21.31778,101.63333333333333
21.33444,101.65
21.35111,101.65555555555555
21.36778,101.7
21.38444,101.75
21.40111,101.75
21.41778,101.75454545454545
21.43444,101.8
21.45111,101.852
21.46778,101.84761904761906
21.48444,101.85185185185185
21.50111,101.85
21.51778,101.9
21.53444,101.95
21.55111,101.95238095238095
21.56778,101.94761904761906
21.58444,101.95555555555556
21.60111,102.05
21.61778,102.04827586206896
21.63444,102.05238095238094
21.65111,102.05
21.66778,102.1
21.68444,102.15
21.70111,102.2
21.71778,102.16666666666667
21.73444,102.15
21.75111,102.14999999999999
21.76778,102.14999999999999
21.78444,102.15
21.80111,102.2
21.81778,102.2
21.83444,102.24444444444445
21.85111,102.25
21.86778,102.25384615384615
21.88444,102.3
21.90111,102.3
21.91778,102.3
21.93444,102.3
21.95111,102.35
21.96778,102.33333333333333
21.98444,102.35454545454546
22.00111,102.4
22.01778,102.4
22.03444,102.4
22.05111,102.4
22.06778,102.4
22.08444,102.4
22.10111,102.45454545454545
22.11778,102.5
22.13444,102.5
22.15111,102.54
22.16778,102.55
22.18444,102.55333333333333
22.20111,102.54761904761905
22.21778,102.55185185185185
22.23444,102.55
22.25111,102.54799999999999
22.26778,102.55
22.28444,102.55714285714285
22.30111,102.6
22.31778,102.6
22.33444,102.6
22.35111,102.6
22.36778,102.64000000000001
22.38444,102.6
22.40111,102.6
22.41778,102.66
22.43444,102.64999999999999
22.45111,102.7
22.46778,102.7
22.48444,102.7
22.50111,102.7
22.51778,102.7
22.53444,102.7
22.55111,102.7
22.56778,102.74000000000001
22.58444,102.75
22.60111,102.75384615384615
22.61778,102.8
22.63444,102.8
22.65111,102.8
22.66778,102.8
22.68444,102.8
22.70111,102.8
22.71778,102.8
22.73444,102.85
22.75111,102.85
22.76778,102.84814814814816
22.78444,102.84905660377359
22.80111,102.85000000000001
22.81778,102.85454545454546
22.83444,102.9
22.85111,102.9
22.86778,102.9
22.88444,102.9
22.90111,102.9
22.91778,102.9
22.93444,102.9
22.95111,102.9
22.96778,102.9
22.98444,102.9
23.00111,
23.01778,102.94545454545455
23.03444,102.95000000000002
23.05111,102.95238095238095
23.06778,102.94705882352942
23.08444,102.95
23.10111,102.95
23.11778,102.95
23.13444,102.95
23.15111,102.94615384615385
23.16778,102.95
23.18444,102.95
23.20111,102.95333333333333
23.21778,102.95
23.23444,103.04
23.25111,103.05238095238094
23.26778,103.04761904761905
23.28444,103.05
23.30111,103.05
23.31778,103
23.33444,103.04
23.35111,103
23.36778,103
23.38444,103
23.40111,103
23.41778,103
23.43444,103
23.45111,103.05
23.46778,103.03333333333335
23.48444,103
23.50111,103.05
23.51778,103.03333333333335
23.53444,103.05
23.55111,103.05
23.56778,103.05
23.58444,103.05714285714285
23.60111,103.1
23.61778,103.1
23.63444,103.1
23.65111,103.1
23.66778,103.1
23.68444,103.1
23.70111,103.1
23.71778,103.1
23.73444,103.1
23.75111,103.1
23.76778,103.1
23.78444,103.13333333333333
23.80111,103.15
23.81778,103.1
23.83444,103.15
23.85111,103.15
23.86778,103.1
23.88444,103.15
23.90111,103.15
23.91778,103.15
23.93444,103.14285714285714
23.95111,103.1
23.96778,103.1
23.98444,103.1
24.00111,103.1
24.01778,103.14444444444445
24.03444,103.15714285714286
24.05111,103.2
24.06778,103.2
24.08444,103.2
24.10111,103.2
24.11778,103.2
24.13444,103.2
24.15111,103.2
24.16778,103.2
24.18444,103.2
24.20111,103.2
